dataset_id,handle,siteid,sitename,long,lat,altitude,depositionalenvironment,region,country,harmonisation_region,n_sample_counts,age_min,age_max,n_chron_control,age_type,curve_name,postbomb_curve_name,end_of_interest_period,source_of_data,data_publicity,doi
4198,LEMPS85,3233,Le Grand Lemps,5.41667,45.47333,NA,Marsh,Europe,France,Europe,113,877,10659,5,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/52fh-aq29
4200,LGLOPPSJ,3234,Lilla Gloppsjön,14.62333,59.80167,NA,Natural Lake,Europe,Sweden,Europe,86,-24,11322.5,12,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/vpnw-pv89
42001,BEAVRHS,24129,Beaverhouse Lake,-85.49932,46.14522,NA,Glacial Origin Lake,North America,United States,North America,57,-10,6220,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/dge8-0c88
4203,LIIVJARV,3236,Liivjarve Bog,27.57509,59.30546,NA,Bog,Europe,Estonia,Europe,63,322,10169.5,8,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/raph-rb39
4209,LLDR1,3242,Loch Lomond Ross Dubh,-4.74263,56.00316,NA,Natural Lake,Europe,United Kingdom,Europe,29,-23,8377,8,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/qf8f-me80
4211,LLONG1,3244,Lac Long Inférieur,7.45,44.05778,NA,Fen,Europe,France,Europe,62,1390,16329.5,12,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/b18z-e808
4213,LOBHOLO,3245,Lobsigensee,7.29917,47.03194,NA,Glacial Origin Lake,Europe,Switzerland,Europe,83,403.5,11136,10,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/6ter-nj90
4216,LOGNE,3248,Logné,-1.50111,47.32833,NA,Raised Bog,Europe,France,Europe,68,145,4787,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n9a0-fk75
42161,UNITLAKE,24132,Unit Lake,-97.4968,59.40235,NA,Glacial Origin Lake,North America,Canada,North America,90,-53,7994.5,18,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/9de9-am39
4221,LORAS84,3253,Loras,5.24333,45.66639,NA,Marsh,Europe,France,Europe,53,1077,13646,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/yds9-cs67
4239,MAANSEL,3264,Maanselänsuo,29.61124,65.61709,NA,Mire,Europe,Finland,Europe,24,610,9580,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/1g98-ct07
4245,MAKSIMKI,3268,Maksimkin Yar,86.40168,58.60925,NA,Raised Bog,Asia,Russia,Asia,45,72,8318.5,5,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/a9hx-nb84
4247,MALESH,3270,Maleshevska Mountains Peat Bog,23.03333,41.7,NA,Bog,Europe,Bulgaria,Europe,41,141,7770.5,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/9kr8-8s34
4249,MARCH,3272,Hobbs Lot March,0.07036,52.58592,NA,Mire,Europe,United Kingdom,Europe,52,2019.5,5355,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/ye9x-z889
4251,MAREE,3273,Loch Maree,-5.58229,57.62279,NA,Valley Glacier Lake,Europe,United Kingdom,Europe,57,-18,10776,7,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/axz3-2923
42539,MAHARLOU,24179,Maharlou Lake,52.75972,29.47722,NA,Lacustrine,Asia,Iran (Islamic Republic of),Asia,63,284,4353.5,5,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/1bdv-yc11
42542,BRUCHBG1,24181,Bruchbergmoor,10.47453,51.7704,NA,Bog,Europe,Germany,Europe,88,220.5,10747.5,14,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/234z-6f61
4256,MARTIGAN,3276,Lago di Martignano,12.31566,42.11227,NA,Volcanic Origin Lake,Europe,Italy,Europe,60,1159,13695,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/2gfj-a151
42563,ALTAR,24188,Altar Lough,-8.39009,55.01806,NA,Glacial Origin Lake,Europe,Ireland,Europe,75,0,13420,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/59ks-w850
4257,MASEHJ,3277,Masehjavri,20.97475,69.04527,NA,Natural Lake,Europe,Finland,Europe,32,1570.5,11676,6,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/apjc-5g08
42570,BRM4,24189,Bruckmisse,8.63721,48.72783,NA,Mire,Europe,Germany,Europe,38,654.5,8205.5,10,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/q95g-2x92
4259,MAYRA,3279,Mayralampi,26.23393,62.34206,NA,Lacustrine,Europe,Finland,Europe,88,436,9532,6,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/g1np-hb58
42649,HOB,24234,Hornstaad-Hörnle,9.00032,47.68985,NA,Lacustrine,Europe,Germany,Europe,834,190.5,9868.5,14,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/82zt-4874
42668,GWA1,24240,Glaswaldsee,8.26188,48.42584,NA,Lacustrine,Europe,Germany,Europe,153,323,10238.5,16,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/wd4p-9864
42671,WILA,24241,Wilder See am Ruhestein,8.2395,48.56961,NA,Lacustrine,Europe,Germany,Europe,259,446,9437,16,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/w0c2-k512
42673,HUZ1,24242,Huzenbacher See,8.34727,48.57351,NA,Lacustrine,Europe,Germany,Europe,41,1826,11058.5,5,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/s6my-6052
42675,WESTSIDE,24243,West Side Pond,-131.79167,52.54167,NA,Pond,North America,Canada,North America,19,11079.5,15852,7,Calendar years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/4t3y-1v17
42681,HUZ2,24242,Huzenbacher See,8.34727,48.57351,NA,Lacustrine,Europe,Germany,Europe,364,38,12354,12,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/g1wf-0z38
42683,KWI1,24246,Wildseemoor-Kaltenbronn,8.451,48.709,NA,Bog,Europe,Germany,Europe,120,1043,8675,13,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/ggnn-mk26
42685,KWI2,24246,Wildseemoor-Kaltenbronn,8.451,48.709,NA,Bog,Europe,Germany,Europe,179,2570.5,9913,17,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/qzek-wp34
42692,HES1,24247,Herrenwieser See,8.29455,48.66747,NA,Lacustrine,Europe,Germany,Europe,354,138.5,11087,24,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/k65h-1n80
42714,GKSA,24268,Großer Krebssee,14.09499,52.84323,NA,Lacustrine,Europe,Germany,Europe,160,2304,13092.5,8,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/zspv-ta39
4279,MORRONE,3296,Morrone Birkwoods,-3.4325,56.9975,NA,Soligenous Mire,Europe,United Kingdom,Europe,15,-12.5,13695.5,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/gar4-ty16
4281,MOSFELL,3297,Mosfell,-20.60972,64.12611,NA,Soligenous Mire,Europe,Iceland,Europe,12,942,1710,5,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/kvj0-z050
4286,MUKKAV,3302,Mukkavaara,21,68.91667,NA,Glacial Origin Lake,Europe,Finland,Europe,55,118,10861,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/pvn2-a273
4293,NASLAT,3308,Slieve Naslat,-5.95509,54.27048,NA,Blanket Bog,Europe,United Kingdom,Europe,67,1633,6658,8,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/3s1a-0h86
4308,NIGULA,3316,Nigula,24.68735,58.00009,NA,Raised Bog,Europe,Estonia,Europe,60,110,8730,12,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/cr8f-k669
4309,NMADBER,3317,Madtjärn,12.17463,58.5959,NA,Natural Lake,Europe,Sweden,Europe,13,11632.5,13319,7,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/zf76-3490
4311,NOIR01,3319,Lac Noir,2.62278,45.45194,NA,Raised Bog,Europe,France,Europe,190,99,10533.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/92cn-k485
4314,NOVOLSK,3322,Novoselky,25.99919,53.26346,NA,Bog,Europe,Belarus,Europe,57,134,12198.5,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/xe1b-tf19
4316,NULSAVEI,3324,Nulsaveito,70.16667,67.53333,NA,Mire,Asia,Russia,Asia,30,6215.5,8718.5,5,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/fs8n-ec44
4317,NUOCHAGA,3325,Lake Nuochaga,129.55584,61.30058,NA,Natural Lake,Asia,Russia,Asia,45,72,6504,5,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/h9er-kf81
43295,FONT,24591,Mallín Fontanito,-71.56444,-44.90858,NA,Lake Marginal Fen,Latin America,Argentina,Latin America,72,-37,18479.5,16,Calibrated radiocarbon years BP,SHCal20,sh_zone_1_2,20000,Neotoma,open,10.21233/w4n6-qv07
4330,PADULE,3337,Lago Padule,10.21472,44.29861,NA,Glacial Origin Lake,Europe,Italy,Europe,69,182.5,11810,8,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/qxv2-w585
4348,PEYRE04,3351,Peyrelevade,2.04667,45.7075,NA,Bog,Europe,France,Europe,53,3507.5,8287,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/2ahm-tx69
43513,CHAMPFER,24783,Lej da Champfèr,9.80624,46.46994,NA,Natural Lake,Europe,Switzerland,Europe,69,34,13077,17,Calendar years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/gpyr-c840
43525,APHUINND,24787,Loch a'Phuinnd,-7.27146,57.35101,NA,Glacial Scour Lake,Europe,United Kingdom,Europe,104,0,14137,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/5wvt-cm23
43533,BUAILAV,24790,Loch Buailaval Beag,-6.77117,58.26443,NA,Glacial Scour Lake,Europe,United Kingdom,Europe,77,0,13156.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/81cx-my82
4362,PUNSO,3364,Punso,27.25948,57.68477,NA,Lacustrine,Europe,Estonia,Europe,33,-44,8164,11,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/719p-q753
4364,PUREK_N,3366,Puścizna Rękowiańska,19.80199,49.46655,NA,Raised Bog,Europe,Poland,Europe,76,-18,10503.5,8,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/fb1t-1r29
4367,QUINTA02,3368,Quintanar de la Sierra,-3.01667,42.03333,NA,Marsh,Europe,Spain,Europe,66,173.5,16012,16,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/dj3h-f670
4369,RAIGASTV,3369,Raigastvere Lake,26.64967,58.59222,NA,Lacustrine,Europe,Estonia,Europe,116,67,10947,11,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/20xs-m168
4372,RATTUV,3372,Råttuvarri,20.31667,69.35,NA,Natural Lake,Europe,Norway,Europe,31,144,11355,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/zqse-ep64
4373,RATZ81,3373,Saint Julien de Ratz,5.65528,45.34833,NA,Lacustrine,Europe,France,Europe,141,964.5,15094,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/4cn4-wj75
4374,RATZ83,3373,Saint Julien de Ratz,5.65528,45.34833,NA,Lacustrine,Europe,France,Europe,82,2746,13889,6,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/zjtz-k726
4377,REGET,3376,Regetovka,21.27687,49.42344,NA,Bog,Europe,Slovakia,Europe,67,-24.5,8744,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/nbg7-rk14
4378,REZABIN,3377,Řežabinec,14.08165,49.24798,NA,Fen,Europe,Czech Republic,Europe,34,122,11017,8,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/0mn2-9w85
4383,RL250,3381,Rotsee,8.32556,47.07556,NA,Glacial Origin Lake,Europe,Switzerland,Europe,114,0,11553.5,9,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/t0t5-0w85
4385,ROAG,3382,Little Loch Roag,-6.88333,58.13333,NA,Valley Mire,Europe,NA,Europe,29,516,9024.5,7,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/2v5v-v203
4393,RYONANSU,3389,Ryönänsuo,24.17439,60.43763,NA,Raised Bog,Europe,Finland,Europe,73,302,10545,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/1csm-st79
4397,S84,3393,Lake Skrzetuszewskie,17.35631,52.54984,NA,Natural Lake,Europe,Poland,Europe,82,108.5,10338,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/96th-h554
4398,S87,3393,Lake Skrzetuszewskie,17.35631,52.54984,NA,Natural Lake,Europe,Poland,Europe,83,54,12356,15,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/k41y-rh60
4420,SIIKASUO,3412,Siikasuo,22.06667,61.3,NA,Bog,Europe,Finland,Europe,59,72,4617,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/rmkd-2162
4421,SIONASCA,3413,Loch Sionascaig,-5.228,58.055,NA,Natural Lake (Origin Unknown),Europe,United Kingdom,Europe,98,352.5,10930.5,8,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/hfmb-2e61
4427,SJSLS,3416,Lac Saint Léger,6.33639,44.42,NA,Fen,Europe,France,Europe,45,875,6376.5,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/04mx-dx20
4431,SKVARRAN,3419,Skvarran,16.15266,57.1894,NA,Glacial Origin Lake,Europe,Sweden,Europe,29,10513,14596.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/dwrs-9h77
4435,SLOP2_N,3422,Slopiec,20.77591,50.78295,NA,Fluvial Origin Lake,Europe,Poland,Europe,68,-54,12248,12,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/hhdq-x585
4436,SLUGGAN,3423,Sluggan Moss,-6.25833,54.77694,NA,Raised Bog,Europe,United Kingdom,Europe,94,31,14236,20,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/1f47-fs20
4437,SML,3424,Moselotte,7,48.03194,NA,Mire,Europe,France,Europe,87,269,7738,8,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/ct1z-ve54
4449,SPAJALLS,3435,Spjällsjön,14.59256,56.68361,NA,Lacustrine,Europe,Sweden,Europe,38,10772,15360,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/fwvv-4v86
4461,STTHOMAS,3445,Saint-Thomas,-1.75,47.26861,NA,Palustrine,Europe,France,Europe,91,616.5,6981,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/gy1d-0c88
4466,SUDOBLE,3449,Sudoble Lake,28.1,54.03333,NA,Natural Lake,Europe,Belarus,Europe,61,410,13538,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/wwj8-s239
4468,SUOVAL,3451,Suovalampi,28.83694,69.603,NA,Glacial Origin Lake,Europe,Finland,Europe,33,1842,10098.5,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/vhxz-9969
4469,SVATOBOR,3452,Svatobořice-Mistřín,17.06716,48.94107,NA,Fen,Europe,Czech Republic,Europe,45,-22,7735,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/6yzy-mc78
4472,SYRJALAN,3455,Syrjälänsuo,28.11667,61.21667,NA,Bog,Europe,Finland,Europe,81,123.5,11123,8,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/26e5-b250
4473,SZYM_N,3456,Szymbark,21.1,49.63333,NA,Soligenous Mire,Europe,Poland,Europe,96,164,10484.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/h75a-p298
4476,TAR2_N,3458,Tarnawa Wyżna,22.82548,49.11003,NA,Raised Bog,Europe,Poland,Europe,63,2362.5,13730.5,8,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/wbfp-6424
4482,TENAGI1,3463,Tenaghi Philippon,24.21298,40.93081,NA,Tectonic Origin Lake,Europe,Greece,Europe,25,407.5,5809,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/d47b-gd35
4485,TM1,3466,Tschokljovo Marsh,22.83333,42.36667,NA,Marsh,Europe,Bulgaria,Europe,29,848,7758.5,7,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/h5wh-mm89
4489,TOMTABAC,3470,Åkerhultagöl [Tomtabaken],14.46667,57.48333,NA,Mire,Europe,Sweden,Europe,43,7325.5,15233,13,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/5ry3-kt92
4492,TORNOS01,3473,Puerto de Los Tornos,-3.43333,43.15,NA,Bog,Europe,Spain,Europe,48,19.5,8718,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/4r7r-4258
4493,TOURVES,3474,Tourves,5.91072,43.41312,NA,Bog,Europe,France,Europe,67,4641,13243,5,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/jjat-b004
4494,TROLLVAT,3475,Trollvatnet,23.45276,69.87438,NA,Natural Lake,Europe,Norway,Europe,34,3874,11912,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/93pf-0q48
44941,KILOMYR,25998,Myrvatnet,16.37673,68.6586,NA,Glacial Origin Lake,Europe,Norway,Europe,63,-26,13287.5,7,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/phqc-me73
44951,KISMOHOS,26003,Kis-Mohos Tó,20.42349,48.33691,NA,Bog,Europe,Hungary,Europe,82,-27,14279.5,13,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/y4ss-7811
4497,TUIU,3478,Mire Johvika,22.38803,58.4848,NA,Mire,Europe,Estonia,Europe,25,288.5,9469.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/zcst-x145
4498,TULLERIN,3479,Tullerinsuo,21.95107,61.3398,NA,Bog,Europe,Finland,Europe,60,193.5,3416,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/zx8x-vj28
4501,UBERLING,3482,Grosses Überling Schattseit-Moor,13.9,47.17222,NA,Mire,Europe,Austria,Europe,63,-22,16116.499999999998,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/3jez-g489
4505,USTMASH,3485,Ust'Mashevskoe,57.88333,56.31667,NA,Raised Bog,Asia,Russia,Asia,51,121,8122,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/zkna-r256
4507,VALPROV2,3046,Vallon de Provence,6.40417,44.39111,NA,Mire,Europe,France,Europe,83,3629,11605,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/zr55-9j43
45107,GRAMOU,26024,Lake Gramousti,20.59528,39.885,NA,Lacustrine,Europe,Greece,Europe,35,2362,10927.5,5,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/dptw-0b10
45115,CLONEARL,26028,Clonearl Bog,-7.3,53.31667,NA,Bog,Europe,Ireland,Europe,49,8,879,8,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/vs9g-8428
45117,ZANOGUTI,26029,Taul Zanogutii,22.80349,45.33407,NA,Lacustrine,Europe,Romania,Europe,118,241,12871,12,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/dm65-7k56
45137,IAZ,26039,Iaz,22.66111,47.10833,NA,Bog,Europe,Romania,Europe,105,49.5,5207,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/bpfs-3r48
45144,BLEDC,26041,Lake Bled,14.1,46.36667,NA,Lacustrine,Europe,Slovenia,Europe,36,9833.5,16588.5,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/t6dq-4b03
4517,VERNER,3492,Vernéřovice,16.21208,50.60387,NA,Valley Mire,Europe,Czech Republic,Europe,37,121,13285.5,10,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/s8kk-y022
45170,IZNIK,26045,Lake Iznik,29.53306,40.43389,NA,Lacustrine,Asia,Turkey,Asia,80,585.5,19977,11,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/kn4a-fd55
45173,SAR26,26046,Lake Sapanca,30.25,40.71667,NA,Lacustrine,Asia,Turkey,Asia,33,32,2472,8,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/qgv1-sv24
4518,VINGOL,3493,Vingölen,15.93773,57.13371,NA,Glacial Origin Lake,Europe,Sweden,Europe,32,10158,13261.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/tkzz-2t77
45181,TUB,26049,Tubilla del Lago,-3.5725,41.80833,NA,Mire,Europe,Spain,Europe,75,148,7443,12,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/5ayt-5k20
45188,MAI,26052,El Maíllo mire,-6.20972,40.54667,NA,Mire,Europe,Spain,Europe,109,-60,10708.5,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/28zd-fk74
45190,XL,26053,Xan de Llamas,-6.32139,42.30417,NA,Bog,Europe,Spain,Europe,33,76,3785,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/c52w-kn70
45192,AYOO,26054,Ayoó de Vidriales,-6.07028,42.12611,NA,Mire,Europe,Spain,Europe,78,-13.5,15767.5,12,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/q9wh-hq41
45194,CARCAVAS,26055,Arroyo de las Cárcavas,-4.03139,40.84194,NA,Bog,Europe,Spain,Europe,40,-5,2367,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/w88p-xj69
45196,HAYLEYWO,26056,Hayley Wood,-0.1125,52.16056,NA,Pond,Europe,United Kingdom,Europe,59,-59,38,16,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/42f5-8f49
45200,BRADFIEL,26058,Bradfiel Woods,0.83417,52.18194,NA,Pond,Europe,United Kingdom,Europe,35,-59,-14,15,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/p8ac-sf20
45207,CHALKNAL,26062,Chalkney wood,0.72333,51.91361,NA,Pond,Europe,United Kingdom,Europe,48,-54,-3,14,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/rt3s-g752
45210,CHALKNVE,26062,Chalkney wood,0.72333,51.91361,NA,Pond,Europe,United Kingdom,Europe,22,-67,66,15,Calendar years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/frtz-w434
45219,MALHAMTM,26066,Malham Tarn,-2.16361,54.09639,NA,Bog,Europe,United Kingdom,Europe,42,628.5,4290,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/pwgs-4g85
45221,GLENWEST,26067,Glen West,-8.03333,54.41667,NA,Raised Bog,Europe,United Kingdom,Europe,34,2431,3365,8,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/t3tp-6180
45223,BALLYNAH,26068,Ballynahatty bog,-5.95306,54.54417,NA,Fen,Europe,United Kingdom,Europe,71,3180.5,9318.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/064r-zv51
45224,CLARAGHM,26069,Claraghmore,-7.45,54.63333,NA,Raised Bog,Europe,United Kingdom,Europe,42,2479,3419.5,6,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/pj6m-rd79
45228,GARRYBOG,26071,Garry Bog,-6.56667,55.08333,NA,Raised Bog,Europe,United Kingdom,Europe,31,2408,3579.5,6,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/fze6-aj49
4524,VOISE,3499,Vallée de la Voise,1.75,48.41667,NA,Mire,Europe,France,Europe,59,532,10471,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/5179-fn49
45281,LEZERUL,26105,Lezerul calimani,25.27361,47.1125,NA,Lacustrine,Europe,Romania,Europe,84,864,16029,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/ny4b-e654
